Case Id,Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id
7254CP,12926,2017-12-24 05:33:18,2017-12-24 05:34:18,check if the product was shaked,process activity,clerk,1c,product,7254p
7254CP,12929,2017-12-24 05:37:18,2017-12-24 05:37:18,Product Delivered,process activity,clerk,1c,product,7254p
9521CP,12931,2017-12-24 05:38:18,2017-12-24 05:38:18,check if the product was shaked,process activity,clerk,1c,product,9521p
5121CP,12925,2017-12-24 05:33:18,2017-12-24 05:45:18,Request product,process activity,clerk,1c,product,5121p
5121CP,12937,2017-12-24 05:45:18,2017-12-24 05:45:18,Assgin robot,process activity,robot,14r,shelf,89s
9521CP,12940,2017-12-24 05:47:18,2017-12-24 05:47:18,Product Delivered,process activity,clerk,1c,product,9521p
7512CP,12942,2017-12-24 05:48:18,2017-12-24 05:48:18,check if the product was shaked,process activity,clerk,1c,product,7512p
1222CP,12930,2017-12-24 05:38:18,2017-12-24 05:54:18,Request product,process activity,clerk,1c,product,1222p
1222CP,12947,2017-12-24 05:55:18,2017-12-24 05:55:18,Assgin robot,process activity,robot,62r,shelf,271s
8183CP,12941,2017-12-24 05:48:18,2017-12-24 05:57:18,Request product,process activity,clerk,1c,product,8183p
8183CP,12952,2017-12-24 05:58:18,2017-12-24 05:58:18,Assgin robot,process activity,robot,12r,shelf,373s
7512CP,12962,2017-12-24 06:06:18,2017-12-24 06:06:18,Product Delivered,process activity,clerk,1c,product,7512p
6551CP,12966,2017-12-24 06:08:18,2017-12-24 06:09:18,check if the product was shaked,process activity,clerk,1c,product,6551p
3794CP,12968,2017-12-24 06:09:18,2017-12-24 06:26:18,Request product,process activity,clerk,1c,product,3794p
3794CP,12986,2017-12-24 06:27:18,2017-12-24 06:27:18,Assgin robot,process activity,robot,41r,shelf,344s
6551CP,12993,2017-12-24 06:30:18,2017-12-24 06:30:18,Product Delivered,process activity,clerk,1c,product,6551p
8226CP,12995,2017-12-24 06:31:18,2017-12-24 06:31:18,check if the product was shaked,process activity,clerk,1c,product,8226p
4448CP,12994,2017-12-24 06:31:18,2017-12-24 06:38:18,Request product,process activity,clerk,1c,product,4448p
4448CP,13000,2017-12-24 06:39:18,2017-12-24 06:39:18,Assgin robot,process activity,robot,77r,shelf,472s
8226CP,13008,2017-12-24 06:47:18,2017-12-24 06:47:18,Product Delivered,process activity,clerk,1c,product,8226p
50CP,13009,2017-12-24 06:47:18,2017-12-24 06:48:18,check if the product was shaked,process activity,clerk,1c,product,50p
538CP,13011,2017-12-24 06:48:18,2017-12-24 06:51:18,Request product,process activity,clerk,1c,product,538p
538CP,13015,2017-12-24 06:52:18,2017-12-24 06:52:18,Assgin robot,process activity,robot,16r,shelf,462s
50CP,13027,2017-12-24 07:07:18,2017-12-24 07:07:18,Product Delivered,process activity,clerk,1c,product,50p
7308CP,13029,2017-12-24 07:07:18,2017-12-24 07:07:18,check if the product was shaked,process activity,clerk,1c,product,7308p
2792CP,13028,2017-12-24 07:07:18,2017-12-24 07:20:18,Request product,process activity,clerk,1c,product,2792p
2792CP,13034,2017-12-24 07:20:18,2017-12-24 07:21:18,Assgin robot,process activity,robot,98r,shelf,451s
7308CP,13035,2017-12-24 07:21:18,2017-12-24 07:21:18,Product Delivered,process activity,clerk,1c,product,7308p
2242CP,13038,2017-12-24 07:22:18,2017-12-24 07:22:18,check if the product was shaked,process activity,clerk,1c,product,2242p
8834CP,13036,2017-12-24 07:21:18,2017-12-24 07:33:18,Request product,process activity,clerk,1c,product,8834p
8834CP,13048,2017-12-24 07:34:18,2017-12-24 07:34:18,Assgin robot,process activity,robot,4r,shelf,166s
2242CP,13051,2017-12-24 07:40:18,2017-12-24 07:40:18,Product Delivered,process activity,clerk,1c,product,2242p
4524CP,13052,2017-12-24 07:40:18,2017-12-24 07:40:18,check if the product was shaked,process activity,clerk,1c,product,4524p
5136CP,13053,2017-12-24 07:40:18,2017-12-24 07:51:18,Request product,process activity,clerk,1c,product,5136p
5136CP,13058,2017-12-24 07:51:18,2017-12-24 07:51:18,Assgin robot,process activity,robot,55r,shelf,429s
4524CP,13061,2017-12-24 07:57:18,2017-12-24 07:57:18,Product Delivered,process activity,clerk,1c,product,4524p
4384CP,13063,2017-12-24 07:58:18,2017-12-24 07:58:18,check if the product was shaked,process activity,clerk,1c,product,4384p
4384CP,13066,2017-12-24 08:09:18,2017-12-24 08:09:18,Product Delivered,process activity,clerk,1c,product,4384p
5737CP,13067,2017-12-24 08:09:18,2017-12-24 08:09:18,check if the product was shaked,process activity,clerk,1c,product,5737p
7089CP,13062,2017-12-24 07:58:18,2017-12-24 08:18:18,Request product,process activity,clerk,1c,product,7089p
7089CP,13073,2017-12-24 08:19:18,2017-12-24 08:19:18,Assgin robot,process activity,robot,73r,shelf,351s
862CP,13069,2017-12-24 08:10:18,2017-12-24 08:19:18,Request product,process activity,clerk,1c,product,862p
862CP,13075,2017-12-24 08:20:18,2017-12-24 08:20:18,Assgin robot,process activity,robot,56r,shelf,467s
5737CP,13081,2017-12-24 08:29:18,2017-12-24 08:29:18,Product Delivered,process activity,clerk,1c,product,5737p
6934CP,13082,2017-12-24 08:30:18,2017-12-24 08:30:18,check if the product was shaked,process activity,clerk,1c,product,6934p
6415CP,13084,2017-12-24 08:31:18,2017-12-24 08:36:18,Request product,process activity,clerk,1c,product,6415p
6415CP,13087,2017-12-24 08:36:18,2017-12-24 08:38:18,Assgin robot,process activity,robot,75r,shelf,310s
6934CP,13096,2017-12-24 08:44:18,2017-12-24 08:44:18,Product Delivered,process activity,clerk,1c,product,6934p
7219CP,13099,2017-12-24 08:45:18,2017-12-24 08:45:18,check if the product was shaked,process activity,clerk,1c,product,7219p
121CP,13097,2017-12-24 08:45:18,2017-12-24 08:57:18,Request product,process activity,clerk,1c,product,121p
121CP,13106,2017-12-24 08:58:18,2017-12-24 08:58:18,Assgin robot,process activity,robot,1r,shelf,349s
7219CP,13108,2017-12-24 08:59:18,2017-12-24 08:59:18,Product Delivered,process activity,clerk,1c,product,7219p
1732CP,13110,2017-12-24 09:00:18,2017-12-24 09:00:18,check if the product was shaked,process activity,clerk,1c,product,1732p
1732CP,13117,2017-12-24 09:04:18,2017-12-24 09:04:18,Product Delivered,process activity,clerk,1c,product,1732p
7286CP,13119,2017-12-24 09:05:18,2017-12-24 09:07:18,check if the product was shaked,process activity,clerk,1c,product,7286p
1706CP,13109,2017-12-24 08:59:18,2017-12-24 09:08:18,Request product,process activity,clerk,1c,product,1706p
1706CP,13124,2017-12-24 09:09:18,2017-12-24 09:09:18,Assgin robot,process activity,robot,29r,shelf,219s
8284CP,13118,2017-12-24 09:05:18,2017-12-24 09:17:18,Request product,process activity,clerk,1c,product,8284p
8284CP,13136,2017-12-24 09:17:18,2017-12-24 09:17:18,Assgin robot,process activity,robot,64r,shelf,403s
7286CP,13152,2017-12-24 09:26:18,2017-12-24 09:26:18,Product Delivered,process activity,clerk,1c,product,7286p
7476CP,13156,2017-12-24 09:27:18,2017-12-24 09:27:18,check if the product was shaked,process activity,clerk,1c,product,7476p
7476CP,13162,2017-12-24 09:36:18,2017-12-24 09:36:18,Product Delivered,process activity,clerk,1c,product,7476p
3717CP,13165,2017-12-24 09:37:18,2017-12-24 09:37:18,check if the product was shaked,process activity,clerk,1c,product,3717p
5342CP,13155,2017-12-24 09:26:18,2017-12-24 09:40:18,Request product,process activity,clerk,1c,product,5342p
5342CP,13169,2017-12-24 09:41:18,2017-12-24 09:41:18,Assgin robot,process activity,robot,6r,shelf,101s
3717CP,13184,2017-12-24 09:50:18,2017-12-24 09:50:18,Product Delivered,process activity,clerk,1c,product,3717p
8871CP,13188,2017-12-24 09:53:18,2017-12-24 09:53:18,check if the product was shaked,process activity,clerk,1c,product,8871p
1702CP,13163,2017-12-24 09:37:18,2017-12-24 09:59:18,Request product,process activity,clerk,1c,product,1702p
1702CP,13192,2017-12-24 10:00:18,2017-12-24 10:00:18,Assgin robot,process activity,robot,58r,shelf,419s
8871CP,13199,2017-12-24 10:06:18,2017-12-24 10:06:18,Product Delivered,process activity,clerk,1c,product,8871p
4236CP,13203,2017-12-24 10:08:18,2017-12-24 10:08:18,check if the product was shaked,process activity,clerk,1c,product,4236p
9804CP,13190,2017-12-24 09:54:18,2017-12-24 10:14:18,Request product,process activity,clerk,1c,product,9804p
9804CP,13213,2017-12-24 10:16:18,2017-12-24 10:17:18,Assgin robot,process activity,robot,36r,shelf,454s
3616CP,13202,2017-12-24 10:08:18,2017-12-24 10:17:18,Request product,process activity,clerk,1c,product,3616p
3616CP,13215,2017-12-24 10:17:18,2017-12-24 10:19:18,Assgin robot,process activity,robot,3r,shelf,23s
4236CP,13231,2017-12-24 10:33:18,2017-12-24 10:34:18,Product Delivered,process activity,clerk,1c,product,4236p
5887CP,13232,2017-12-24 10:34:18,2017-12-24 10:34:18,check if the product was shaked,process activity,clerk,1c,product,5887p
5887CP,13248,2017-12-24 10:51:18,2017-12-24 10:51:18,Product Delivered,process activity,clerk,1c,product,5887p
8796CP,13249,2017-12-24 10:52:18,2017-12-24 10:52:18,check if the product was shaked,process activity,clerk,1c,product,8796p
8796CP,13254,2017-12-24 11:10:18,2017-12-24 11:10:18,Product Delivered,process activity,clerk,1c,product,8796p
3783CP,13256,2017-12-24 11:11:18,2017-12-24 11:11:18,check if the product was shaked,process activity,clerk,1c,product,3783p
4868CP,13250,2017-12-24 10:52:18,2017-12-24 11:15:18,Request product,process activity,clerk,1c,product,4868p
4868CP,13258,2017-12-24 11:16:18,2017-12-24 11:16:18,Assgin robot,process activity,robot,82r,shelf,198s
3566CP,13255,2017-12-24 11:10:18,2017-12-24 11:20:18,Request product,process activity,clerk,1c,product,3566p
3566CP,13262,2017-12-24 11:21:18,2017-12-24 11:21:18,Assgin robot,process activity,robot,51r,shelf,83s
3783CP,13270,2017-12-24 11:33:18,2017-12-24 11:33:18,Product Delivered,process activity,clerk,1c,product,3783p
4476CP,13278,2017-12-24 11:52:18,2017-12-24 11:52:18,check if the product was shaked,process activity,clerk,1c,product,4476p
2370CP,13271,2017-12-24 11:33:18,2017-12-24 11:56:18,Request product,process activity,clerk,1c,product,2370p
2370CP,13284,2017-12-24 11:57:18,2017-12-24 11:57:18,Assgin robot,process activity,robot,72r,shelf,469s
4476CP,13289,2017-12-24 12:08:18,2017-12-24 12:08:18,Product Delivered,process activity,clerk,1c,product,4476p
4192CP,13290,2017-12-24 12:08:18,2017-12-24 12:08:18,check if the product was shaked,process activity,clerk,1c,product,4192p
6008CP,13279,2017-12-24 11:52:18,2017-12-24 12:12:18,Request product,process activity,clerk,1c,product,6008p
6008CP,13293,2017-12-24 12:12:18,2017-12-24 12:12:18,Assgin robot,process activity,robot,48r,shelf,162s
4192CP,13296,2017-12-24 12:15:18,2017-12-24 12:15:18,Product Delivered,process activity,clerk,1c,product,4192p
2923CP,13297,2017-12-24 12:16:18,2017-12-24 12:16:18,check if the product was shaked,process activity,clerk,1c,product,2923p
3970CP,13292,2017-12-24 12:09:18,2017-12-24 12:17:18,Request product,process activity,clerk,1c,product,3970p
3970CP,13303,2017-12-24 12:18:18,2017-12-24 12:18:18,Assgin robot,process activity,robot,69r,shelf,73s
5480CP,13299,2017-12-24 12:16:18,2017-12-24 12:31:18,Request product,process activity,clerk,1c,product,5480p
5480CP,13309,2017-12-24 12:31:18,2017-12-24 12:31:18,Assgin robot,process activity,robot,67r,shelf,87s
2923CP,13313,2017-12-24 12:33:18,2017-12-24 12:33:18,Product Delivered,process activity,clerk,1c,product,2923p
9737CP,13315,2017-12-24 12:34:18,2017-12-24 12:34:18,check if the product was shaked,process activity,clerk,1c,product,9737p
9737CP,13330,2017-12-24 12:45:18,2017-12-24 12:45:18,Product Delivered,process activity,clerk,1c,product,9737p
5598CP,13331,2017-12-24 12:45:18,2017-12-24 12:45:18,check if the product was shaked,process activity,clerk,1c,product,5598p
8518CP,13317,2017-12-24 12:36:18,2017-12-24 12:47:18,Request product,process activity,clerk,1c,product,8518p
8518CP,13335,2017-12-24 12:47:18,2017-12-24 12:47:18,Assgin robot,process activity,robot,31r,shelf,273s
5520CP,13334,2017-12-24 12:47:18,2017-12-24 13:10:18,Request product,process activity,clerk,1c,product,5520p
5598CP,13354,2017-12-24 13:10:18,2017-12-24 13:10:18,Product Delivered,process activity,clerk,1c,product,5598p
5520CP,13355,2017-12-24 13:11:18,2017-12-24 13:11:18,Assgin robot,process activity,robot,94r,shelf,194s
866CP,13356,2017-12-24 13:11:18,2017-12-24 13:11:18,check if the product was shaked,process activity,clerk,1c,product,866p
866CP,13367,2017-12-24 13:19:18,2017-12-24 13:19:18,Product Delivered,process activity,clerk,1c,product,866p
4947CP,13369,2017-12-24 13:20:18,2017-12-24 13:20:18,check if the product was shaked,process activity,clerk,1c,product,4947p
837CP,13358,2017-12-24 13:12:18,2017-12-24 13:33:18,Request product,process activity,clerk,1c,product,837p
837CP,13375,2017-12-24 13:33:18,2017-12-24 13:33:18,Assgin robot,process activity,robot,68r,shelf,22s
4947CP,13379,2017-12-24 13:41:18,2017-12-24 13:41:18,Product Delivered,process activity,clerk,1c,product,4947p
6246CP,13380,2017-12-24 13:42:18,2017-12-24 13:42:18,check if the product was shaked,process activity,clerk,1c,product,6246p
5446CP,13368,2017-12-24 13:20:18,2017-12-24 13:43:18,Request product,process activity,clerk,1c,product,5446p
5446CP,13386,2017-12-24 13:44:18,2017-12-24 13:44:18,Assgin robot,process activity,robot,97r,shelf,449s
6246CP,13397,2017-12-24 13:56:18,2017-12-24 13:56:18,Product Delivered,process activity,clerk,1c,product,6246p
4930CP,13385,2017-12-24 13:44:18,2017-12-24 13:56:18,Request product,process activity,clerk,1c,product,4930p
4930CP,13398,2017-12-24 13:56:18,2017-12-24 13:56:18,Assgin robot,process activity,robot,71r,shelf,1s
1809CP,13404,2017-12-24 14:07:18,2017-12-24 14:07:18,check if the product was shaked,process activity,clerk,1c,product,1809p
2380CP,13399,2017-12-24 13:57:18,2017-12-24 14:12:18,Request product,process activity,clerk,1c,product,2380p
9379CP,13403,2017-12-24 14:06:18,2017-12-24 14:13:18,Request product,process activity,clerk,1c,product,9379p
9379CP,13410,2017-12-24 14:13:18,2017-12-24 14:13:18,Assgin robot,process activity,robot,77r,shelf,84s
2380CP,13414,2017-12-24 14:16:18,2017-12-24 14:16:18,Assgin robot,process activity,robot,79r,shelf,120s
1809CP,13424,2017-12-24 14:21:18,2017-12-24 14:21:18,Product Delivered,process activity,clerk,1c,product,1809p
5989CP,13425,2017-12-24 14:21:18,2017-12-24 14:21:18,check if the product was shaked,process activity,clerk,1c,product,5989p
5989CP,13432,2017-12-24 14:37:18,2017-12-24 14:37:18,Product Delivered,process activity,clerk,1c,product,5989p
2921CP,13434,2017-12-24 14:39:18,2017-12-24 14:41:18,Request product,process activity,clerk,1c,product,2921p
2921CP,13436,2017-12-24 14:42:18,2017-12-24 14:42:18,Assgin robot,process activity,robot,65r,shelf,125s
362CP,13451,2017-12-24 14:55:18,2017-12-24 14:55:18,check if the product was shaked,process activity,clerk,1c,product,362p
1992CP,13449,2017-12-24 14:54:18,2017-12-24 14:57:18,Request product,process activity,clerk,1c,product,1992p
1992CP,13453,2017-12-24 14:57:18,2017-12-24 14:57:18,Assgin robot,process activity,robot,12r,shelf,349s
362CP,13466,2017-12-24 15:12:18,2017-12-24 15:12:18,Product Delivered,process activity,clerk,1c,product,362p
3608CP,13468,2017-12-24 15:13:18,2017-12-24 15:13:18,check if the product was shaked,process activity,clerk,1c,product,3608p
4838CP,13467,2017-12-24 15:12:18,2017-12-24 15:22:18,Request product,process activity,clerk,1c,product,4838p
4838CP,13473,2017-12-24 15:22:18,2017-12-24 15:22:18,Assgin robot,process activity,robot,54r,shelf,178s
3608CP,13474,2017-12-24 15:27:18,2017-12-24 15:27:18,Product Delivered,process activity,clerk,1c,product,3608p
912CP,13475,2017-12-24 15:28:18,2017-12-24 15:28:18,check if the product was shaked,process activity,clerk,1c,product,912p
912CP,13479,2017-12-24 15:45:18,2017-12-24 15:45:18,Product Delivered,process activity,clerk,1c,product,912p
1954CP,13480,2017-12-24 15:45:18,2017-12-24 15:45:18,check if the product was shaked,process activity,clerk,1c,product,1954p
6046CP,13477,2017-12-24 15:29:18,2017-12-24 15:48:18,Request product,process activity,clerk,1c,product,6046p
6046CP,13483,2017-12-24 15:49:18,2017-12-24 15:49:18,Assgin robot,process activity,robot,7r,shelf,79s
1954CP,13489,2017-12-24 15:58:18,2017-12-24 15:58:18,Product Delivered,process activity,clerk,1c,product,1954p
5580CP,13490,2017-12-24 15:59:18,2017-12-24 15:59:18,check if the product was shaked,process activity,clerk,1c,product,5580p
3861CP,13482,2017-12-24 15:46:18,2017-12-24 16:07:18,Request product,process activity,clerk,1c,product,3861p
3861CP,13498,2017-12-24 16:08:18,2017-12-24 16:08:18,Assgin robot,process activity,robot,11r,shelf,381s
5580CP,13501,2017-12-24 16:12:18,2017-12-24 16:12:18,Product Delivered,process activity,clerk,1c,product,5580p
1990CP,13492,2017-12-24 15:59:18,2017-12-24 16:21:18,Request product,process activity,clerk,1c,product,1990p
1990CP,13505,2017-12-24 16:21:18,2017-12-24 16:21:18,Assgin robot,process activity,robot,35r,shelf,85s
9824CP,13502,2017-12-24 16:12:18,2017-12-24 16:33:18,Request product,process activity,clerk,1c,product,9824p
9824CP,13514,2017-12-24 16:33:18,2017-12-24 16:33:18,Assgin robot,process activity,robot,18r,shelf,78s
5030CP,13516,2017-12-24 16:34:18,2017-12-24 16:34:18,check if the product was shaked,process activity,clerk,1c,product,5030p
5187CP,13515,2017-12-24 16:34:18,2017-12-24 16:42:18,Request product,process activity,clerk,1c,product,5187p
5187CP,13524,2017-12-24 16:42:18,2017-12-24 16:43:18,Assgin robot,process activity,robot,5r,shelf,143s
5030CP,13527,2017-12-24 16:44:18,2017-12-24 16:44:18,Product Delivered,process activity,clerk,1c,product,5030p
4435CP,13528,2017-12-24 16:45:18,2017-12-24 16:45:18,check if the product was shaked,process activity,clerk,1c,product,4435p
637CP,13530,2017-12-24 16:46:18,2017-12-24 17:00:18,Request product,process activity,clerk,1c,product,637p
637CP,13550,2017-12-24 17:00:18,2017-12-24 17:00:18,Assgin robot,process activity,robot,78r,shelf,61s
4435CP,13552,2017-12-24 17:01:18,2017-12-24 17:01:18,Product Delivered,process activity,clerk,1c,product,4435p
5210CP,13556,2017-12-24 17:05:18,2017-12-24 17:05:18,check if the product was shaked,process activity,clerk,1c,product,5210p
