Case Id,Event Id,Start Timestamp,End Timesstamp,Event name,Event type,Ressource Group,Ressource Id
661,6971,2017-08-28 04:52:13,2017-08-28 04:53:16,move shelf from clerk dock,process activity,robot,2
185,6965,2017-08-28 04:44:13,2017-08-28 04:54:28,move shelf to dock,process activity,robot,3
661,6973,2017-08-28 04:53:16,2017-08-28 04:57:44,Package product,manual activity ,clerk,1
185,6978,2017-08-28 04:58:44,2017-08-28 05:07:20,collect product from shelf,manual activity ,clerk,1
809,6983,2017-08-28 05:05:28,2017-08-28 05:07:20,move shelf to dock,process activity,robot,1
175,6981,2017-08-28 05:04:01,2017-08-28 05:14:08,Package product,manual activity ,clerk,1
809,6990,2017-08-28 05:15:51,2017-08-28 05:22:43,collect product from shelf,manual activity ,clerk,1
1351,6996,2017-08-28 05:25:02,2017-08-28 05:33:16,Package product,manual activity ,clerk,1
809,7002,2017-08-28 05:33:16,2017-08-28 05:33:16,move shelf from clerk dock,process activity,robot,1
185,7004,2017-08-28 05:35:06,2017-08-28 05:36:51,move shelf from clerk dock,process activity,robot,3
1266,7008,2017-08-28 05:36:51,2017-08-28 05:38:49,putdown current shelf,process activity,robot,1
185,7006,2017-08-28 05:36:51,2017-08-28 05:41:53,Package product,manual activity ,clerk,1
960,7007,2017-08-28 05:36:51,2017-08-28 05:43:26,putdown current shelf,process activity,robot,2
110,7011,2017-08-28 05:41:53,2017-08-28 05:48:34,move shelf to dock,process activity,robot,3
1266,7013,2017-08-28 05:43:26,2017-08-28 05:48:34,go to approriate shelf,process activity,robot,1
960,7014,2017-08-28 05:43:26,2017-08-28 05:50:44,go to approriate shelf,process activity,robot,2
809,7016,2017-08-28 05:44:41,2017-08-28 05:53:58,Package product,manual activity ,clerk,1
1266,7021,2017-08-28 05:53:58,2017-08-28 05:57:17,move shelf to dock,process activity,robot,1
960,7026,2017-08-28 05:59:29,2017-08-28 06:05:36,move shelf to dock,process activity,robot,2
960,7038,2017-08-28 06:10:59,2017-08-28 06:12:18,collect product from shelf,manual activity ,clerk,1
110,7030,2017-08-28 06:04:00,2017-08-28 06:13:50,collect product from shelf,manual activity ,clerk,1
1266,7032,2017-08-28 06:05:36,2017-08-28 06:17:51,collect product from shelf,manual activity ,clerk,1
960,7050,2017-08-28 06:27:35,2017-08-28 06:30:37,move shelf from clerk dock,process activity,robot,2
960,7052,2017-08-28 06:30:37,2017-08-28 06:36:24,Package product,manual activity ,clerk,1
110,7057,2017-08-28 06:36:24,2017-08-28 06:38:09,move shelf from clerk dock,process activity,robot,3
1266,7058,2017-08-28 06:36:24,2017-08-28 06:38:09,move shelf from clerk dock,process activity,robot,1
110,7063,2017-08-28 06:42:44,2017-08-28 06:42:44,Package product,manual activity ,clerk,1
848,7066,2017-08-28 06:42:44,2017-08-28 06:42:44,putdown current shelf,process activity,robot,2
1075,7064,2017-08-28 06:42:44,2017-08-28 06:44:20,putdown current shelf,process activity,robot,1
914,7065,2017-08-28 06:42:44,2017-08-28 06:44:20,putdown current shelf,process activity,robot,3
1075,7070,2017-08-28 06:44:20,2017-08-28 06:47:03,go to approriate shelf,process activity,robot,1
848,7069,2017-08-28 06:44:20,2017-08-28 06:48:45,go to approriate shelf,process activity,robot,2
914,7071,2017-08-28 06:44:20,2017-08-28 06:53:19,go to approriate shelf,process activity,robot,3
1075,7075,2017-08-28 06:51:42,2017-08-28 06:54:47,move shelf to dock,process activity,robot,1
1266,7068,2017-08-28 06:44:20,2017-08-28 07:00:38,Package product,manual activity ,clerk,1
848,7077,2017-08-28 06:53:19,2017-08-28 07:00:38,move shelf to dock,process activity,robot,2
914,7084,2017-08-28 07:00:38,2017-08-28 07:08:05,move shelf to dock,process activity,robot,3
848,7090,2017-08-28 07:08:05,2017-08-28 07:13:53,collect product from shelf,manual activity ,clerk,1
1075,7088,2017-08-28 07:06:48,2017-08-28 07:20:16,collect product from shelf,manual activity ,clerk,1
848,7108,2017-08-28 07:30:06,2017-08-28 07:31:55,move shelf from clerk dock,process activity,robot,2
914,7103,2017-08-28 07:23:44,2017-08-28 07:33:46,collect product from shelf,manual activity ,clerk,1
1075,7111,2017-08-28 07:33:46,2017-08-28 07:33:46,move shelf from clerk dock,process activity,robot,1
848,7114,2017-08-28 07:37:53,2017-08-28 07:41:08,Package product,manual activity ,clerk,1
697,7124,2017-08-28 07:49:06,2017-08-28 07:50:09,putdown current shelf,process activity,robot,2
697,7122,2017-08-28 07:47:08,2017-08-28 07:50:09,move shelf from clerk dock,process activity,robot,3
500,7120,2017-08-28 07:45:09,2017-08-28 07:51:44,move shelf to dock,process activity,robot,1
262,7130,2017-08-28 07:53:03,2017-08-28 07:54:36,putdown current shelf,process activity,robot,3
262,7133,2017-08-28 07:55:41,2017-08-28 07:56:56,go to approriate shelf,process activity,robot,3
697,7126,2017-08-28 07:50:09,2017-08-28 07:59:46,go to approriate shelf,process activity,robot,2
1075,7128,2017-08-28 07:51:44,2017-08-28 08:02:42,do extra check,manual activity ,clerk,1
500,7135,2017-08-28 07:56:56,2017-08-28 08:04:03,collect product from shelf,manual activity ,clerk,1
262,7139,2017-08-28 08:02:42,2017-08-28 08:09:29,move shelf to dock,process activity,robot,3
697,7142,2017-08-28 08:04:03,2017-08-28 08:12:19,move shelf to dock,process activity,robot,2
1075,7140,2017-08-28 08:02:42,2017-08-28 08:18:13,Package product,manual activity ,clerk,1
500,7158,2017-08-28 08:24:44,2017-08-28 08:25:47,move shelf from clerk dock,process activity,robot,1
262,7160,2017-08-28 08:25:47,2017-08-28 08:29:30,collect product from shelf,manual activity ,clerk,1
492,7162,2017-08-28 08:27:33,2017-08-28 08:32:18,putdown current shelf,process activity,robot,1
697,7157,2017-08-28 08:24:44,2017-08-28 08:34:46,collect product from shelf,manual activity ,clerk,1
492,7168,2017-08-28 08:35:49,2017-08-28 08:41:19,go to approriate shelf,process activity,robot,1
500,7155,2017-08-28 08:23:22,2017-08-28 08:44:07,Package product,manual activity ,clerk,1
262,7172,2017-08-28 08:41:19,2017-08-28 08:47:07,move shelf from clerk dock,process activity,robot,3
697,7176,2017-08-28 08:45:22,2017-08-28 08:48:50,move shelf from clerk dock,process activity,robot,2
818,7184,2017-08-28 08:52:33,2017-08-28 08:56:06,putdown current shelf,process activity,robot,2
492,7187,2017-08-28 08:54:25,2017-08-28 08:56:06,reduce speed,process activity,robot,1
492,7178,2017-08-28 08:47:07,2017-08-28 08:56:06,move shelf to dock,process activity,robot,1
940,7186,2017-08-28 08:54:25,2017-08-28 09:00:29,move shelf to dock,process activity,robot,3
262,7180,2017-08-28 08:49:51,2017-08-28 09:01:54,Package product,manual activity ,clerk,1
818,7189,2017-08-28 08:56:06,2017-08-28 09:09:03,go to approriate shelf,process activity,robot,2
818,7199,2017-08-28 09:12:53,2017-08-28 09:14:42,move shelf to dock,process activity,robot,2
492,7202,2017-08-28 09:14:42,2017-08-28 09:22:37,collect product from shelf,manual activity ,clerk,1
914,7195,2017-08-28 09:05:05,2017-08-28 09:25:12,do extra check,manual activity ,clerk,1
940,7205,2017-08-28 09:19:50,2017-08-28 09:31:00,collect product from shelf,manual activity ,clerk,1
818,7217,2017-08-28 09:31:00,2017-08-28 09:32:44,collect product from shelf,manual activity ,clerk,1
492,7216,2017-08-28 09:31:00,2017-08-28 09:37:19,move shelf from clerk dock,process activity,robot,1
818,7223,2017-08-28 09:39:48,2017-08-28 09:47:32,move shelf from clerk dock,process activity,robot,2
914,7214,2017-08-28 09:29:56,2017-08-28 09:49:19,Package product,manual activity ,clerk,1
382,7230,2017-08-28 09:49:19,2017-08-28 09:50:53,putdown current shelf,process activity,robot,1
429,7231,2017-08-28 09:49:19,2017-08-28 09:52:34,putdown current shelf,process activity,robot,2
940,7233,2017-08-28 09:50:53,2017-08-28 09:52:34,move shelf from clerk dock,process activity,robot,3
429,7237,2017-08-28 09:54:05,2017-08-28 09:54:05,go to approriate shelf,process activity,robot,2
382,7235,2017-08-28 09:52:34,2017-08-28 09:55:29,go to approriate shelf,process activity,robot,1
818,7238,2017-08-28 09:54:05,2017-08-28 10:00:55,do extra check,manual activity ,clerk,1
429,7241,2017-08-28 09:57:50,2017-08-28 10:00:55,move shelf to dock,process activity,robot,2
382,7243,2017-08-28 09:59:13,2017-08-28 10:07:22,move shelf to dock,process activity,robot,1
818,7245,2017-08-28 10:00:55,2017-08-28 10:08:34,Package product,manual activity ,clerk,1
429,7251,2017-08-28 10:09:59,2017-08-28 10:17:03,collect product from shelf,manual activity ,clerk,1
382,7257,2017-08-28 10:15:29,2017-08-28 10:22:48,collect product from shelf,manual activity ,clerk,1
697,7253,2017-08-28 10:11:37,2017-08-28 10:32:46,Package product,manual activity ,clerk,1
382,7266,2017-08-28 10:29:40,2017-08-28 10:32:46,move shelf from clerk dock,process activity,robot,1
736,7271,2017-08-28 10:33:59,2017-08-28 10:35:05,putdown current shelf,process activity,robot,3
429,7269,2017-08-28 10:32:46,2017-08-28 10:35:05,move shelf from clerk dock,process activity,robot,2
1254,7274,2017-08-28 10:35:05,2017-08-28 10:36:27,putdown current shelf,process activity,robot,1
61,7278,2017-08-28 10:36:27,2017-08-28 10:38:02,putdown current shelf,process activity,robot,2
1254,7277,2017-08-28 10:36:27,2017-08-28 10:40:00,go to approriate shelf,process activity,robot,1
61,7279,2017-08-28 10:38:02,2017-08-28 10:41:32,go to approriate shelf,process activity,robot,2
736,7275,2017-08-28 10:35:05,2017-08-28 10:43:18,go to approriate shelf,process activity,robot,3
382,7273,2017-08-28 10:35:05,2017-08-28 10:49:12,Package product,manual activity ,clerk,1
1254,7281,2017-08-28 10:41:32,2017-08-28 10:49:12,move shelf to dock,process activity,robot,1
736,7286,2017-08-28 10:49:12,2017-08-28 10:53:44,move shelf to dock,process activity,robot,3
61,7291,2017-08-28 10:53:44,2017-08-28 11:00:40,move shelf to dock,process activity,robot,2
429,7289,2017-08-28 10:52:16,2017-08-28 11:06:23,Package product,manual activity ,clerk,1
492,7307,2017-08-28 11:13:30,2017-08-28 11:16:52,do extra check,manual activity ,clerk,1
736,7306,2017-08-28 11:13:30,2017-08-28 11:18:03,collect product from shelf,manual activity ,clerk,1
492,7310,2017-08-28 11:16:52,2017-08-28 11:19:30,Package product,manual activity ,clerk,1
61,7308,2017-08-28 11:13:30,2017-08-28 11:25:56,collect product from shelf,manual activity ,clerk,1
1254,7309,2017-08-28 11:14:41,2017-08-28 11:36:28,collect product from shelf,manual activity ,clerk,1
940,7321,2017-08-28 11:35:14,2017-08-28 11:37:41,Package product,manual activity ,clerk,1
736,7323,2017-08-28 11:36:28,2017-08-28 11:37:41,move shelf from clerk dock,process activity,robot,3
61,7324,2017-08-28 11:36:28,2017-08-28 11:37:41,move shelf from clerk dock,process activity,robot,2
1254,7336,2017-08-28 11:48:47,2017-08-28 11:48:47,move shelf from clerk dock,process activity,robot,1
854,7333,2017-08-28 11:47:26,2017-08-28 11:48:47,putdown current shelf,process activity,robot,3
883,7334,2017-08-28 11:47:26,2017-08-28 11:48:47,putdown current shelf,process activity,robot,2
736,7329,2017-08-28 11:43:19,2017-08-28 11:48:47,do extra check,manual activity ,clerk,1
854,7339,2017-08-28 11:48:47,2017-08-28 11:52:02,go to approriate shelf,process activity,robot,3
883,7338,2017-08-28 11:48:47,2017-08-28 11:54:23,go to approriate shelf,process activity,robot,2
854,7341,2017-08-28 11:53:06,2017-08-28 11:56:48,move shelf to dock,process activity,robot,3
736,7337,2017-08-28 11:48:47,2017-08-28 11:59:30,Package product,manual activity ,clerk,1
883,7346,2017-08-28 11:59:30,2017-08-28 12:02:29,move shelf to dock,process activity,robot,2
883,7358,2017-08-28 12:10:07,2017-08-28 12:11:34,collect product from shelf,manual activity ,clerk,1
854,7359,2017-08-28 12:10:07,2017-08-28 12:19:15,collect product from shelf,manual activity ,clerk,1
883,7365,2017-08-28 12:19:15,2017-08-28 12:21:00,move shelf from clerk dock,process activity,robot,2
61,7357,2017-08-28 12:10:07,2017-08-28 12:28:36,do extra check,manual activity ,clerk,1
854,7371,2017-08-28 12:26:37,2017-08-28 12:29:46,move shelf from clerk dock,process activity,robot,3
1382,7374,2017-08-28 12:29:46,2017-08-28 12:31:23,putdown current shelf,process activity,robot,2
1382,7376,2017-08-28 12:31:23,2017-08-28 12:35:38,go to approriate shelf,process activity,robot,2
61,7372,2017-08-28 12:28:36,2017-08-28 12:37:34,Package product,manual activity ,clerk,1
1382,7379,2017-08-28 12:39:32,2017-08-28 12:42:16,move shelf to dock,process activity,robot,2
854,7381,2017-08-28 12:40:42,2017-08-28 12:48:43,do extra check,manual activity ,clerk,1
1382,7386,2017-08-28 12:48:43,2017-08-28 12:57:38,collect product from shelf,manual activity ,clerk,1
854,7387,2017-08-28 12:48:43,2017-08-28 13:03:41,Package product,manual activity ,clerk,1
1382,7395,2017-08-28 13:06:45,2017-08-28 13:08:17,move shelf from clerk dock,process activity,robot,2
1123,7397,2017-08-28 13:10:03,2017-08-28 13:11:38,putdown current shelf,process activity,robot,2
883,7394,2017-08-28 13:06:45,2017-08-28 13:13:26,Package product,manual activity ,clerk,1
1123,7398,2017-08-28 13:11:38,2017-08-28 13:18:33,go to approriate shelf,process activity,robot,2
1123,7402,2017-08-28 13:20:18,2017-08-28 13:25:03,move shelf to dock,process activity,robot,2
1254,7400,2017-08-28 13:15:12,2017-08-28 13:28:27,Package product,manual activity ,clerk,1
693,7407,2017-08-28 13:29:49,2017-08-28 13:34:33,putdown current shelf,process activity,robot,3
1123,7411,2017-08-28 13:34:33,2017-08-28 13:36:27,collect product from shelf,manual activity ,clerk,1
693,7412,2017-08-28 13:34:33,2017-08-28 13:40:01,go to approriate shelf,process activity,robot,3
1382,7409,2017-08-28 13:32:58,2017-08-28 13:47:54,Package product,manual activity ,clerk,1
693,7419,2017-08-28 13:47:54,2017-08-28 13:50:21,move shelf to dock,process activity,robot,3
1123,7422,2017-08-28 13:50:21,2017-08-28 13:55:52,Package product,manual activity ,clerk,1
1123,7425,2017-08-28 13:52:45,2017-08-28 13:55:52,move shelf from clerk dock,process activity,robot,2
693,7428,2017-08-28 13:57:01,2017-08-28 13:58:45,collect product from shelf,manual activity ,clerk,1
1180,7435,2017-08-28 14:06:42,2017-08-28 14:06:42,move shelf from clerk dock,process activity,robot,3
1180,7436,2017-08-28 14:06:42,2017-08-28 14:09:45,putdown current shelf,process activity,robot,2
17,7440,2017-08-28 14:09:45,2017-08-28 14:09:45,putdown current shelf,process activity,robot,3
693,7439,2017-08-28 14:09:45,2017-08-28 14:09:45,Package product,manual activity ,clerk,1
1180,7441,2017-08-28 14:09:45,2017-08-28 14:11:41,go to approriate shelf,process activity,robot,2
17,7442,2017-08-28 14:09:45,2017-08-28 14:16:09,go to approriate shelf,process activity,robot,3
1180,7444,2017-08-28 14:13:00,2017-08-28 14:17:17,move shelf to dock,process activity,robot,2
17,7449,2017-08-28 14:20:25,2017-08-28 14:26:12,move shelf to dock,process activity,robot,3
1180,7454,2017-08-28 14:24:48,2017-08-28 14:33:04,collect product from shelf,manual activity ,clerk,1
17,7459,2017-08-28 14:33:04,2017-08-28 14:38:40,collect product from shelf,manual activity ,clerk,1
1180,7469,2017-08-28 14:44:19,2017-08-28 14:44:19,move shelf from clerk dock,process activity,robot,2
17,7471,2017-08-28 14:46:02,2017-08-28 14:48:57,move shelf from clerk dock,process activity,robot,3
1180,7468,2017-08-28 14:44:19,2017-08-28 14:50:20,do extra check,manual activity ,clerk,1
1180,7475,2017-08-28 14:50:20,2017-08-28 14:55:10,Package product,manual activity ,clerk,1
729,7479,2017-08-28 14:53:47,2017-08-28 14:55:10,move shelf to dock,process activity,robot,2
1152,7478,2017-08-28 14:53:47,2017-08-28 14:56:24,putdown current shelf,process activity,robot,3
729,7488,2017-08-28 15:01:58,2017-08-28 15:03:38,collect product from shelf,manual activity ,clerk,1
1152,7484,2017-08-28 14:58:21,2017-08-28 15:04:53,go to approriate shelf,process activity,robot,3
17,7483,2017-08-28 14:58:21,2017-08-28 15:09:41,Package product,manual activity ,clerk,1
729,7494,2017-08-28 15:10:47,2017-08-28 15:12:41,move shelf from clerk dock,process activity,robot,2
729,7497,2017-08-28 15:13:52,2017-08-28 15:18:49,Package product,manual activity ,clerk,1
1152,7500,2017-08-28 15:18:49,2017-08-28 15:18:49,move shelf to dock,process activity,robot,3
1222,7501,2017-08-28 15:18:49,2017-08-28 15:20:39,putdown current shelf,process activity,robot,2
1152,7507,2017-08-28 15:24:28,2017-08-28 15:25:49,collect product from shelf,manual activity ,clerk,1
1222,7505,2017-08-28 15:23:07,2017-08-28 15:29:52,go to approriate shelf,process activity,robot,2
1152,7512,2017-08-28 15:33:08,2017-08-28 15:36:44,move shelf from clerk dock,process activity,robot,3
1222,7521,2017-08-28 15:44:40,2017-08-28 15:44:40,reduce speed,process activity,robot,2
1222,7516,2017-08-28 15:38:22,2017-08-28 15:44:40,move shelf to dock,process activity,robot,2
1152,7519,2017-08-28 15:41:11,2017-08-28 15:52:01,Package product,manual activity ,clerk,1
1222,7526,2017-08-28 15:50:51,2017-08-28 15:58:11,collect product from shelf,manual activity ,clerk,1
780,7532,2017-08-28 16:04:29,2017-08-28 16:06:17,putdown current shelf,process activity,robot,3
780,7534,2017-08-28 16:06:17,2017-08-28 16:07:26,move shelf from clerk dock,process activity,robot,2
780,7535,2017-08-28 16:06:17,2017-08-28 16:08:28,go to approriate shelf,process activity,robot,3
1385,7538,2017-08-28 16:08:28,2017-08-28 16:09:38,putdown current shelf,process activity,robot,2
1222,7536,2017-08-28 16:06:17,2017-08-28 16:11:36,do extra check,manual activity ,clerk,1
780,7540,2017-08-28 16:09:38,2017-08-28 16:11:36,move shelf to dock,process activity,robot,3
1385,7541,2017-08-28 16:09:38,2017-08-28 16:17:59,go to approriate shelf,process activity,robot,2
1222,7543,2017-08-28 16:11:36,2017-08-28 16:23:04,Package product,manual activity ,clerk,1
780,7549,2017-08-28 16:21:09,2017-08-28 16:23:04,collect product from shelf,manual activity ,clerk,1
1385,7555,2017-08-28 16:27:34,2017-08-28 16:33:46,reduce speed,process activity,robot,2
1385,7551,2017-08-28 16:23:04,2017-08-28 16:33:46,move shelf to dock,process activity,robot,2
780,7559,2017-08-28 16:32:21,2017-08-28 16:36:29,move shelf from clerk dock,process activity,robot,3
